,productAsin,country,date,isVerified,ratingScore,reviewTitle,variantAsin,Color,Size
1558,B0BN72MLT2,United States,05-03-2024,True,1,not working eSIM and cannot resolve with Apple,B0BN71NXTX,,
1559,B0BN72MLT2,United States,15-09-2024,True,5,Excelente producto,B0BN72FYFG,,
1560,B0BN72MLT2,United States,31-08-2024,True,5,Excelente dispositivo luce como nuevo,B0BN72FYFG,,
1561,B0BN72MLT2,United States,03-08-2024,True,5,Cant even tell its refurbished,B0BN72FYFG,,
1562,B0BN72MLT2,United States,31-08-2024,True,5,"Good product, as expected",B0BN72FYFG,,
1563,B0BN72MLT2,United States,24-08-2024,True,5,Excelente,B0BN72FYFG,,
1564,B0BN72MLT2,United States,15-08-2024,True,5,Great phone,B0BN72FYFG,,
1565,B0BN72MLT2,United States,18-08-2024,True,5,Its nice just a lil scratch but I didnt notice until someone showed it to me,B0BN72FYFG,,
1566,B0BN72MLT2,United States,29-07-2024,True,5,Almost new.,B0BN72FYFG,,
1567,B0BN72MLT2,United States,05-04-2024,True,4,"Good for price, but condition could be a bit better",B0BN72FYFG,,
1568,B0BN72MLT2,United States,07-06-2024,True,4,Battery health,B0BN72FYFG,,
1569,B0BN72MLT2,United States,18-07-2024,True,5,Great condition,B0CG87H266,,
1570,B0BN72MLT2,United States,12-05-2024,True,5,Nice phone!,B0CG87H266,,
1571,B0BN72MLT2,Mexico,12-07-2024,True,5,Excelente,B0CG87H266,,
1572,B0BN72MLT2,Mexico,09-07-2024,True,5,Excelente iPhone,B0CG87H266,,
1573,B0BN72MLT2,United States,09-12-2023,True,5,Amazing!,B0BN72J9M5,,
1574,B0BN72MLT2,United States,22-01-2024,True,5,Amazing!,B0BN72J9M5,,
1575,B0BN72MLT2,United States,31-05-2023,True,2,No factory reset,B0BN72J9M5,,
1576,B0BN72MLT2,United States,12-06-2023,True,5,Best phone,B0BN72J9M5,,
1577,B0BN72MLT2,United States,15-03-2023,True,5,I am not returning . I am keeping have a nice day,B0BN72J9M5,,
1578,B0BN72MLT2,United States,01-08-2023,True,1,Wrong description,B0BN72J9M5,,
1579,B0BN72MLT2,Canada,06-05-2024,True,5,Great product at a discount,B0BN72J9M5,,
1580,B0BN72MLT2,United States,18-09-2023,True,5,The right case for me,B0BN71W16B,,
1581,B0BN72MLT2,United States,14-09-2024,True,1,Camera didnt work,B0BN71W16B,,
1582,B0BN72MLT2,United States,29-08-2024,True,5,Love it,B0BN7D8XBT,,
1583,B0BN72MLT2,United States,23-07-2024,True,5,Es bueno comprar renovado,B0BN7D8XBT,,
1584,B0BN72MLT2,United States,03-04-2024,True,3,came in with dents,B0BN7D8XBT,,
1585,B0BN72MLT2,United States,12-09-2024,True,1,Faulty Product,B0BN7D8XBT,,
1586,B0BN72MLT2,United States,04-07-2024,True,1,Just a bad phone- Very disappointing,B0BN7D8XBT,,
1587,B0BN72MLT2,United States,12-10-2023,True,3,Not satisfied with this purchase.,B0BN7D8XBT,,
1588,B0BN72MLT2,United States,02-11-2023,True,5,Great price,B0BN7D8XBT,,
1589,B0BN72MLT2,United States,29-05-2023,True,5,Perfect,B0BN7D8XBT,,
1590,B0BN72MLT2,United States,16-05-2023,True,5,Excellent,B0BN7D8XBT,,
1591,B0BN72MLT2,United States,28-01-2024,True,1,Fair quality at the most,B0BN7D8XBT,,
1592,B0BN72MLT2,United States,29-11-2023,True,1,Damage,B0BN71LR2M,,
1593,B0BN72MLT2,United States,01-07-2023,True,5,Amazing,B0BN71LR2M,,
1594,B0BN72MLT2,United States,24-05-2024,True,1,Broken Camera,B0BN7D8XBT,,
1595,B0BN72MLT2,United States,28-08-2023,True,1,Stolen phone,B0BN7D8XBT,,
1596,B0BN72MLT2,United States,12-04-2024,True,1,Bad,B0BN7D8XBT,,
1597,B0BN72MLT2,United States,29-09-2023,True,1,Screen keeps flickering,B0BN7D8XBT,,
1598,B0BN72MLT2,United States,19-05-2023,True,5,Awesome!,B0BN7D8XBT,,
1599,B0BN72MLT2,United States,07-07-2023,True,1,Bad,B0BN7D8XBT,,
1600,B0BN72MLT2,Canada,15-03-2024,True,5,iphone 14 refurbished,B0BN7D8XBT,,
1601,B0BN72MLT2,United States,25-07-2024,True,5,Amazing!!!!!!!,B0BN72FYFG,,
1602,B0BN72MLT2,United States,30-07-2024,True,5,Very good,B0BN72FYFG,,
1603,B0BN72MLT2,United States,24-07-2024,True,5,Good product,B0BN72FYFG,,
1604,B0BN72MLT2,United States,09-04-2024,True,4,Its ight,B0BN72FYFG,,
1605,B0BN72MLT2,United States,19-05-2024,True,3,Dissapointed,B0BN72FYFG,,
1606,B0BN72MLT2,United States,30-03-2024,True,3,I wouldnt say this is excellent condition,B0BN72FYFG,,
1607,B0BN72MLT2,United States,19-07-2024,True,5,Great,B0BN72FYFG,,
1608,B0BN72MLT2,United States,06-03-2024,True,5,Awesome purchase,B0BN72FYFG,,
1609,B0BN72MLT2,United States,23-07-2024,True,5,Phone,B0BN72FYFG,,
1610,B0BN72MLT2,United States,27-06-2024,True,5,Fair price good phone for the money,B0BN72FYFG,,
1611,B0BN72MLT2,United States,26-07-2024,True,5,Great for the price!,B0BN72FYFG,,
1612,B0BN72MLT2,United States,11-06-2024,True,4,lucks like new,B0BN72FYFG,,
1613,B0BN72MLT2,United States,18-08-2024,True,5,iPhone 14,B0BN72FYFG,,
1614,B0BN72MLT2,United States,21-08-2024,True,5,Bien,B0BN72FYFG,,
1615,B0BN72MLT2,United States,15-08-2024,True,5,Arrived on time and in good condition,B0BN72FYFG,,
1616,B0BN72MLT2,United States,26-05-2024,True,4,Price,B0BN72FYFG,,
1617,B0BN72MLT2,United States,27-06-2024,True,5,I am satisfied with my purchase :),B0BN72FYFG,,
1618,B0BN72MLT2,United States,31-05-2024,True,4,Good !,B0BN72FYFG,,
1619,B0BN72MLT2,United States,27-07-2024,True,5,Refurbished iPhone 14,B0BN72FYFG,,
1620,B0BN72MLT2,United States,11-08-2024,True,5,Precio y calidad,B0BN72FYFG,,
1621,B0BN72MLT2,United States,08-09-2024,True,4,Bien en general,B0BN733951,,
1622,B0BN72MLT2,United States,07-09-2024,True,5,Like Brand New!!,B0BN733951,,
1623,B0BN72MLT2,United States,15-08-2024,True,4,nitido,B0BN733951,,
1624,B0BN72MLT2,United States,09-09-2024,True,5,Buen precio/calidad,B0BN733951,,
1625,B0BN72MLT2,United States,13-08-2024,True,5,"Works well, came with minor scratches",B0BN733951,,
1626,B0BN72MLT2,United States,11-07-2024,True,4,iPhone 14 6.1,B0BN733951,,
1627,B0BN72MLT2,United States,23-08-2024,True,5,Great product,B0BN733951,,
1628,B0BN72MLT2,United States,15-05-2024,True,3,Misleading Description. Mixed Experience,B0BN733951,,
1629,B0BN72MLT2,United States,05-07-2024,True,5,Odd camera bug,B0BN733951,,
1630,B0BN72MLT2,United States,30-06-2024,True,3,"Phone is ok, but...",B0BN733951,,
1631,B0BN72MLT2,United States,04-05-2024,True,1,IMEI was blacklisted,B0BN71R51J,,
1632,B0BN72MLT2,United States,02-06-2024,True,1,Que sean responsables,B0BN71R51J,,
1633,B0BN72MLT2,United States,12-09-2024,True,1,3 months old = Battery 77% requires service,B0BN6YVG4Y,,
1634,B0BN72MLT2,United States,21-06-2024,True,1,Not ready for use,B0BN6YVG4Y,,
1635,B0BN72MLT2,United States,08-09-2024,True,5,Very good,B0BN71LWF2,,
1636,B0BN72MLT2,United States,21-07-2024,True,5,Digital SIM card,B0BN71LWF2,,
1637,B0BN72MLT2,United States,02-08-2024,True,5,Great phone,B0BN71LWF2,,
1638,B0BN72MLT2,United States,16-08-2024,True,5,Excellent condition and product,B0BN71LWF2,,
1639,B0BN72MLT2,United States,20-04-2024,True,5,Great so far,B0BN71LWF2,,
1640,B0BN72MLT2,United States,07-07-2024,True,5,Great phone; great savings,B0BN71LWF2,,
1641,B0BN72MLT2,United States,22-05-2024,True,3,Condtion,B0BN71LWF2,,
1642,B0BN72MLT2,United States,16-05-2024,True,5,Glad I selected this renewed phone,B0BN71LWF2,,
1643,B0BN72MLT2,United States,27-04-2024,True,5,Considering the price this phone is better than new,B0BN71LWF2,,
1644,B0BN72MLT2,United States,10-02-2024,True,5,"Perfect condition , no marks or scratches,  Seller communication is great.",B0BN71LWF2,,
1645,B0BN72MLT2,United States,19-09-2024,True,1,1st purchase was great! This one was not!,B0BN73VMBR,,
1646,B0BN72MLT2,United States,29-07-2024,True,5,iPhone 14,B0BN73VMBR,,
1647,B0BN72MLT2,United States,09-07-2024,True,5,Best place to buy a refurbished phone - good customer service,B0BN73VMBR,,
1648,B0BN72MLT2,United States,20-05-2024,True,1,"Overall very good, but if you need tech support it becomes a pain",B0BN73VMBR,,
1649,B0BN72MLT2,United States,19-07-2024,True,5,I love my phone.,B0BN73VMBR,,
1650,B0BN72MLT2,United States,23-03-2024,True,3,Trouble with Media,B0BN73VMBR,,
1651,B0BN72MLT2,United States,01-05-2024,True,2,Purchase it unlocked,B0BN73VMBR,,
1652,B0BN72MLT2,United States,27-03-2024,True,5,Would  buy again,B0BN73VMBR,,
1653,B0BN72MLT2,United States,08-10-2023,True,5,it works,B0BN73VMBR,,
1654,B0BN72MLT2,United States,17-06-2024,True,1,Phone is locked. Touchpad works intermittently,B0BN73VMBR,,
1655,B0BN72MLT2,United States,24-12-2023,True,5,Flawless,B0BN7CXGWG,,
1656,B0BN72MLT2,United States,08-02-2024,True,5,Writing this review from it,B0BN7CXGWG,,
1657,B0BN72MLT2,United States,03-10-2023,True,5,Compra buena,B0BN7CXGWG,,
1658,B0BN72MLT2,United States,23-01-2024,True,5,Nice phone,B0BN7CXGWG,,
1659,B0BN72MLT2,United States,11-06-2024,True,1,Sold a diagnosed from Apple corrupted phone. Esim is broken.,B0BN7CXGWG,,
1660,B0BN72MLT2,United States,10-07-2024,True,1,Mal,B0BN7CXGWG,,
1661,B0BN72MLT2,United States,19-08-2024,True,5,Great phone,B0BN71KRH3,,
1662,B0BN72MLT2,United States,16-07-2024,True,5,Amazing,B0BN71KRH3,,
1663,B0BN72MLT2,United States,16-07-2024,True,5,Great buy,B0BN71KRH3,,
1664,B0BN72MLT2,United States,14-07-2024,True,5,Great iograde,B0BN71KRH3,,
1665,B0BN72MLT2,United States,04-04-2024,True,5,Amazing iPhone 14!!,B0BN71KRH3,,
1666,B0BN72MLT2,United States,23-04-2023,True,4,Face recognition is unreliable,B0BN71KRH3,,
1667,B0BN72MLT2,United States,11-01-2024,True,5,Amazing,B0BN71KRH3,,
1668,B0BN72MLT2,United States,23-03-2024,True,5,Great condition,B0BN71KRH3,,
1669,B0BN72MLT2,United States,31-07-2023,True,5,Apple Continues to Impress,B0BN71KRH3,,
1670,B0BN72MLT2,United States,06-04-2023,True,5,Just like new,B0BN71KRH3,,
1671,B0BN72MLT2,United States,29-04-2024,True,5,Perfect phone!,B0BN6Z2DKP,,
1672,B0BN72MLT2,United States,07-04-2024,True,5,it was exactly as advertised !,B0BN6ZKZY5,,
1673,B0BN72MLT2,United States,14-08-2024,True,5,Excellent condition and worked perfectly!,B0BN6ZWHYJ,,
1674,B0BN72MLT2,United States,13-05-2024,True,4,Celular,B0CG7VTBXK,,
1675,B0BN72MLT2,United States,01-08-2024,True,1,Dont trust this seller,B0CG7VTBXK,,
1676,B0BN72MLT2,United States,04-12-2023,True,5,Great Deal,B0CG7VTBXK,,
1677,B0BN72MLT2,United States,24-01-2024,True,2,Charger started smoking,B0BN71KRH3,,
1678,B0BN72MLT2,United States,26-04-2023,True,5,Great Condition,B0BN71KRH3,,
1679,B0BN72MLT2,United States,21-06-2024,True,1,Bad in general,B0BN71KRH3,,
1680,B0BN72MLT2,United States,10-08-2023,True,2,dents all over the phone,B0BN71KRH3,,
1681,B0BN72MLT2,United States,29-04-2024,True,1,iPhone 14,B0BN71KRH3,,
1682,B0BN72MLT2,United States,30-11-2023,True,1,Buy from a different company.,B0BN71KRH3,,
1683,B0BN72MLT2,United States,31-05-2023,True,1,Wasnt advertised properly,B0BN73VMBR,,
1684,B0BN72MLT2,United States,14-03-2024,True,1,Stolen,B0BN73VMBR,,
1685,B0BN72MLT2,United States,22-11-2023,True,1,Phone was not paid off and locked,B0BN73VMBR,,
1686,B0BN72MLT2,United States,07-02-2024,True,1,Blocklisted,B0BN73VMBR,,
1687,B0BN72MLT2,United States,28-04-2024,True,1,Stolen Phone!,B0BN73VMBR,,
1688,B0BN72MLT2,United States,23-01-2024,True,5,Good condition,B0BN73VMBR,,
1689,B0BN72MLT2,United States,15-10-2023,True,5,definitely would recommend,B0BN73VMBR,,
1690,B0BN72MLT2,United States,10-02-2024,True,1,Not truly unlocked,B0BN71LWF2,,
1691,B0BN72MLT2,United States,31-05-2023,True,1,Wifi did not work,B0BN71LWF2,,
1692,B0BN72MLT2,United States,24-10-2023,True,1,Absolute trash,B0BN71LWF2,,
1693,B0BN72MLT2,United States,08-02-2024,True,5,100% battery !!!,B0BN71LWF2,,
1694,B0BN72MLT2,United States,09-05-2024,True,5,IPhone 14,B0BN71LWF2,,
1695,B0BN72MLT2,United States,29-05-2024,True,2,Good phone bad condition,B0BN71LWF2,,
1696,B0BN72MLT2,United States,07-02-2024,True,5,iPhone 14 Good Condition,B0BN71LWF2,,
1697,B0BN72MLT2,United States,04-01-2024,True,5,El envo rpido y excelente condicin,B0BN71LWF2,,
1698,B0BN72MLT2,United States,24-08-2024,True,1,Phone arrived broken,B0BN71LWF2,,
1699,B0BN72MLT2,United States,02-03-2024,True,5,Good quality and even faster delivery,B0BN71LWF2,,
1700,B0BN72MLT2,United States,30-07-2023,True,5,El buen funcionamiento del mvil,B0BN71LWF2,,
1701,B0BN72MLT2,United States,11-03-2024,True,1,Phone LOCKED,B0BN71LWF2,,
1702,B0BN72MLT2,United States,07-10-2023,True,2,Phone was NOT unlocked,B0BN71LWF2,,
1703,B0BN72MLT2,United States,24-04-2024,True,3,iPhone disapointing,B0BN73Y744,,
1704,B0BN72MLT2,United States,07-02-2024,True,5,"phone in like-new condition, but T-Mobile had fraud-alert lock on transferring account",B0BN73Y744,,
1705,B0BN72MLT2,United States,07-06-2024,True,5,Will buy again!,B0BN733951,,
1706,B0BN72MLT2,United States,14-01-2024,True,5,Best refurbished Iphone purchase,B0BN733951,,
1707,B0BN72MLT2,United States,26-03-2024,True,3,Renewed? Isnt it just used?,B0BN733951,,
1708,B0BN72MLT2,United States,13-06-2024,True,5,Looks brand new,B0BN733951,,
1709,B0BN72MLT2,United States,13-07-2024,True,5,Was a gift,B0BN733951,,
1710,B0BN72MLT2,United States,27-06-2024,True,5,"Good product, in perfect shape",B0BN733951,,
1711,B0BN72MLT2,United States,14-06-2024,True,5,Replacement phone,B0BN733951,,
1712,B0BN72MLT2,United States,09-04-2024,True,3,Good however some damage and 82% battery life,B0BN733951,,
1713,B0BN72MLT2,United States,19-05-2024,True,5,In love,B0BN733951,,
1714,B0BN72MLT2,United States,23-06-2024,True,5,iPhone 14,B0BN733951,,
1715,B0BN72MLT2,United States,27-02-2024,True,5,Love my phone,B0BN733951,,
1716,B0BN72MLT2,United States,31-03-2024,True,3,Battery health was not as expected,B0BN733951,,
1717,B0BN72MLT2,United States,23-01-2024,True,5,Excellent for other countries,B0BN733951,,
1718,B0BN72MLT2,United States,20-03-2023,True,5,Smart purchase,B0BN733951,,
1719,B0BN72MLT2,United States,23-06-2024,True,5,Good,B0BN733951,,
1720,B0BN72MLT2,United States,10-03-2024,True,5,I Love My New IPhone,B0BN733951,,
1721,B0BN72MLT2,United States,07-02-2024,True,3,As Described,B0BN733951,,
1722,B0BN72MLT2,United States,31-05-2024,True,2,Not Satisfied with the Labeling,B0BN733951,,
1723,B0BN72MLT2,United States,17-09-2024,True,1,"Battery was at 100% Health when it arrived, 3 months later 84% max charge",B0BN733951,,
1724,B0BN72MLT2,United States,24-06-2023,True,4,Appearance,B0BN733951,,
1725,B0BN72MLT2,United States,10-08-2024,True,5,Como nuevo,B0BN733951,,
1726,B0BN72MLT2,United States,03-07-2024,True,5,A great purchase! Must buy.,B0BN733951,,
1727,B0BN72MLT2,United States,15-08-2024,True,5,Excellent!!!!,B0BN733951,,
1728,B0BN72MLT2,United States,17-05-2024,True,4,Great batery and service,B0BN733951,,
1729,B0BN72MLT2,United States,07-07-2024,True,3,Would Recommend Something Else,B0BN733951,,
1730,B0BN72MLT2,United States,13-08-2024,True,3,Its good,B0BN733951,,
1731,B0BN72MLT2,United States,17-04-2024,True,3,It is a pretty good phone for the price,B0BN733951,,
1732,B0BN72MLT2,United States,01-08-2024,True,5,Excelente telfono bien conservado,B0BN733951,,
1733,B0BN72MLT2,United States,19-08-2024,True,2,be 100% skeptical,B0BN733951,,
1734,B0BN72MLT2,United States,23-06-2024,True,5,ReManufactured iPhone,B0BN733951,,
1735,B0BN72MLT2,United States,19-02-2024,True,5,Good Deal,B0BN71MQYZ,,
1736,B0BN72MLT2,United States,01-08-2024,True,4,It came well,B0CG7ZDWGK,,
1737,B0BN72MLT2,United States,22-02-2024,True,4,maybe bad packaging?,B0CG7ZDWGK,,
1738,B0BN72MLT2,United States,27-07-2024,True,5,"Fast Shipping, Product as Advertised",B0CG7ZDWGK,,
1739,B0BN72MLT2,United States,26-06-2024,True,5,Great buy,B0CG7ZDWGK,,
1740,B0BN72MLT2,United States,07-04-2024,True,5,Awesome Phone ,B0CG7ZDWGK,,
1741,B0BN72MLT2,United States,19-06-2024,True,5,Un excelente equipo,B0CG7ZDWGK,,
1742,B0BN72MLT2,United States,25-05-2024,True,1,Tons of hardware malfunctions after 5 months,B0CG7ZDWGK,,
1743,B0BN72MLT2,United States,19-12-2023,True,5,Definite Purchase,B0CG7ZDWGK,,
1744,B0BN72MLT2,United States,29-01-2024,True,5,Great experience,B0CG7ZDWGK,,
1745,B0BN72MLT2,United States,23-02-2024,True,2,Great product not so great shipping,B0CG7ZDWGK,,
1746,B0BN72MLT2,United States,27-01-2024,True,5,"iPhone ESIM, Excellent customer service with fast help service.",B0BN733951,,
1747,B0BN72MLT2,United States,27-01-2024,True,3,Doesn't have a sim but came with a sim tool..lol.,B0BN733951,,
1748,B0BN72MLT2,United States,12-11-2023,True,5,Excellent!,B0BN733951,,
1749,B0BN72MLT2,United States,05-05-2024,True,5,Great product,B0BN733951,,
1750,B0BN72MLT2,United States,21-03-2024,True,5,Works great,B0BN733951,,
1751,B0BN72MLT2,United States,05-04-2024,True,5,Renewed iphone,B0BN733951,,
1752,B0BN72MLT2,United States,14-04-2024,True,5,Its good,B0BN733951,,
1753,B0BN72MLT2,United States,22-04-2024,True,5,Excellent,B0BN733951,,
1754,B0BN72MLT2,United States,24-01-2024,True,5,Una maravilla de producto la pila 100%%,B0BN733951,,
1755,B0BN72MLT2,United States,27-03-2024,True,2,iPhone NOT unlocked,B0BN733951,,
1756,B0BN72MLT2,United States,18-09-2024,True,5,Same quality for less money!,B0BN723RDK,,
1757,B0BN72MLT2,United States,12-09-2024,True,5,Like New,B0BN723RDK,,
1758,B0BN72MLT2,United States,05-01-2024,True,4,Almost brand new,B0BN723RDK,,
1759,B0BN72MLT2,United States,03-09-2024,True,5,Great,B0BN723RDK,,
1760,B0BN72MLT2,United States,26-08-2024,True,5,Me encanto,B0BN723RDK,,
1761,B0BN72MLT2,United States,12-08-2024,True,5,10/10 would recommend,B0BN723RDK,,
1762,B0BN72MLT2,United States,27-07-2024,True,5,Quality purchase,B0BN723RDK,,
1763,B0BN72MLT2,United States,17-07-2024,True,5,Happy Customer,B0BN723RDK,,
1764,B0BN72MLT2,United States,14-05-2024,True,5,Satisfied,B0BN723RDK,,
1765,B0BN72MLT2,United States,27-03-2024,True,5,Im so happy with this purchase!,B0BN723RDK,,
1766,B0BN72MLT2,United States,13-07-2024,True,4,Nice phone,B0BN72NSBB,,
1767,B0BN72MLT2,United States,17-09-2023,True,4,"Defective item, great customer service, easy return.",B0BN72NSBB,,
1768,B0BN72MLT2,United States,25-08-2024,True,5,No complaints,B0BN72NSBB,,
1769,B0BN72MLT2,United States,04-04-2024,True,5,Pretty perfect,B0BN72NSBB,,
1770,B0BN72MLT2,United States,08-01-2024,True,4,"Good refurb, just had issues with battery",B0BN72NSBB,,
1771,B0BN72MLT2,United States,17-11-2023,True,4,Is in excellent condition - looks new,B0BN72NSBB,,
1772,B0BN72MLT2,United States,21-05-2024,True,5,Like new,B0BN72NSBB,,
1773,B0BN72MLT2,United States,22-09-2023,True,4,Conditions,B0BN72NSBB,,
1774,B0BN72MLT2,United States,18-11-2023,True,4,Great,B0BN72NSBB,,
1775,B0BN72MLT2,United States,20-03-2024,True,5,Really impressed!!,B0BN72NSBB,,
1776,B0BN72MLT2,United States,02-07-2024,True,2,Phone marked as stolen- Updated,B0BN719PP9,,
1777,B0BN72MLT2,United States,25-04-2024,True,5,Great phone,B0BN719PP9,,
1778,B0BN72MLT2,United States,31-03-2023,True,4,Almost.,B0BN719PP9,,
1779,B0BN72MLT2,United States,15-09-2023,True,4,USB cord,B0BN719PP9,,
1780,B0BN72MLT2,United States,14-06-2023,True,5,For me it was the same as buying a brand new phone,B0BN719PP9,,
1781,B0BN72MLT2,United States,16-05-2023,True,5,In excellent condition. Looks new to me.,B0BN719PP9,,
1782,B0BN72MLT2,United States,10-08-2024,True,1,Flagged by AT&T as Lost or Stolen,B0BN719PP9,,
1783,B0BN72MLT2,United States,06-08-2023,True,1,Received a device with unpaid installment plan remaining,B0BN719PP9,,
1784,B0BN72MLT2,United States,08-09-2024,True,1,Phone didnt work,B0BN719PP9,,
1785,B0BN72MLT2,United States,22-10-2023,True,2,Fue medianamente buena la entrega,B0BN719PP9,,
1786,B0BN72MLT2,United States,03-09-2024,True,3,Poor condition,B0BN74TKH5,,
1787,B0BN72MLT2,United States,21-01-2024,True,5,Fast shipping,B0BN74TKH5,,
1788,B0BN72MLT2,United States,23-01-2024,True,1,SPEAKERS BROKEN,B0BN74TKH5,,
1789,B0BN72MLT2,United States,15-09-2024,True,5,Typing the review on the iPhone,B0BN72JHLX,,
1790,B0BN72MLT2,United States,31-12-2023,True,5,Beautiful and in great shape.,B0BN72JHLX,,
1791,B0BN72MLT2,United States,19-01-2024,True,1,Beware buying renewed,B0BN72JHLX,,
1792,B0BN72MLT2,United States,18-10-2023,True,5,Great product,B0BN72JHLX,,
1793,B0BN72MLT2,United States,17-06-2023,True,5,This is Good phone. Like new.,B0BN72JHLX,,
1794,B0BN72MLT2,United States,16-03-2024,True,1,Black listed,B0BN72JHLX,,
1795,B0BN72MLT2,United States,04-06-2024,True,4,Works great,B0BN72MLT2,,
1796,B0BN72MLT2,United States,01-09-2024,True,3,Condicin,B0BN72MLT2,,
1797,B0BN72MLT2,United States,21-07-2024,True,5,As good as new,B0BN72MLT2,,
1798,B0BN72MLT2,United States,20-07-2024,True,5,Seguridad en la entrega.,B0BN72MLT2,,
1799,B0BN72MLT2,United States,27-07-2024,True,5,Just what I want it,B0BN72MLT2,,
1800,B0BN72MLT2,United States,14-07-2024,True,5,5G service,B0BN72MLT2,,
1801,B0BN72MLT2,United States,31-05-2024,True,3,82% battery,B0BN72MLT2,,
1802,B0BN72MLT2,United States,06-06-2024,True,5,Amazing,B0BN72MLT2,,
1803,B0BN72MLT2,United States,19-06-2024,True,5,Meets my expectations,B0BN72MLT2,,
1804,B0BN72MLT2,United States,18-05-2024,True,5,A gamble worth taking.,B0BN72MLT2,,
1805,B0BN72MLT2,United States,18-10-2023,True,5,Great phone and deal !,B0BN723RDK,,
1806,B0BN72MLT2,United States,15-04-2023,True,5,Telfono vena al 100%,B0BN723RDK,,
1807,B0BN72MLT2,United States,22-06-2024,True,1,Misleading description on Excellent Condition Phones,B0BN723RDK,,
1808,B0BN72MLT2,United States,03-05-2024,True,1,"Beautiful phone, but not functional",B0BN723RDK,,
1809,B0BN72MLT2,United States,28-06-2024,True,1,Battery health at 85%,B0BN723RDK,,
1810,B0BN72MLT2,United States,22-09-2023,True,5,"Awesome phone, great price",B0BN723RDK,,
1811,B0BN72MLT2,United States,06-05-2023,True,5,Excelente,B0BN723RDK,,
1812,B0BN72MLT2,United States,05-03-2023,True,5,Great condition,B0BN723RDK,,
1813,B0BN72MLT2,United States,24-02-2023,True,5,Great camera recording capabilities,B0BN723RDK,,
1814,B0BN72MLT2,United States,24-08-2023,True,5,Verdaderamente increble,B0BN723RDK,,
1815,B0BN72MLT2,United States,26-01-2024,True,1,It's a gamble,B0BN719PP9,,
1816,B0BN72MLT2,United States,07-05-2024,True,5,Love,B0BN719PP9,,
1817,B0BN72MLT2,United States,12-12-2023,True,5,Love my new phone,B0BN723RDK,,
1818,B0BN72MLT2,United States,07-03-2024,True,5,Renewed IPhone 14,B0BN723RDK,,
1819,B0BN72MLT2,United States,28-01-2024,True,5,Love my new phone,B0BN723RDK,,
1820,B0BN72MLT2,United States,15-11-2023,True,5,Excelente iPhone renovado,B0BN723RDK,,
1821,B0BN72MLT2,United States,18-06-2024,True,1,Excellent condition came with multiple scratches in the screen,B0BN723RDK,,
1822,B0BN72MLT2,United States,28-04-2023,True,4,Excellent,B0BN723RDK,,
1823,B0BN72MLT2,United States,27-10-2023,True,5,Love it,B0BN723RDK,,
1824,B0BN72MLT2,United States,24-07-2024,True,1,DO NOT BUY FROM THIS SELLER,B0BN723RDK,,
1825,B0BN72MLT2,United States,25-03-2024,True,1,Bad experience,B0BN723RDK,,
1826,B0BN72MLT2,United States,22-08-2023,True,5,"Cheaper, but most importantly better for the environment!",B0BN723RDK,,
1827,B0BN72MLT2,United States,04-05-2024,True,5,Perfect condition!,B0BN723RDK,,
1828,B0BN72MLT2,United States,09-05-2024,True,5,no imperfections,B0BN723RDK,,
1829,B0BN72MLT2,United States,23-07-2024,True,2,Dents and scratches,B0BN723RDK,,
1830,B0BN72MLT2,United States,06-04-2024,True,5,"Excellent seller, great purchase",B0BN723RDK,,
1831,B0BN72MLT2,United States,25-04-2024,True,5,La batera al 100,B0BN723RDK,,
1832,B0BN72MLT2,United States,07-10-2023,True,5,Awesome,B0BN723RDK,,
1833,B0BN72MLT2,United States,08-05-2023,True,4,"Good Overall, had some scratches out of the box",B0BN723RDK,,
1834,B0BN72MLT2,United States,29-11-2023,True,5,BEST WAY TO BUY MY NEW CELLS,B0BN723RDK,,
1835,B0BN72MLT2,United States,18-08-2023,True,5,Good as new!,B0BN723RDK,,
1836,B0BN72MLT2,United States,28-03-2023,True,5,Awesome,B0BN723RDK,,
1837,B0BN72MLT2,United States,13-07-2023,True,5,Great iphone,B0BN723RDK,,
1838,B0BN72MLT2,United States,03-07-2024,True,1,Not happy with phone,B0BN723RDK,,
1839,B0BN72MLT2,United States,17-06-2024,True,1,Cellphone in bad conditions and wasn't write on description,B0BN723RDK,,
1840,B0BN72MLT2,United States,22-03-2024,True,1,Do not buy!,B0BN723RDK,,
1841,B0BN72MLT2,United States,25-04-2024,True,1,Muy mal estado,B0BN723RDK,,
1842,B0BN72MLT2,United States,19-05-2023,True,1,Disgusting - WARNING THEY ARE NOT WITH AMAZON,B0BN723RDK,,
1843,B0BN72MLT2,United States,20-02-2023,True,1,Decepcionado,B0BN723RDK,,
1844,B0BN72MLT2,United States,11-08-2023,True,5,Excelente telfono,B0BN723RDK,,
1845,B0BN72MLT2,Canada,02-09-2024,True,3,Order incomplete,B0BN723RDK,,
1846,B0BN72MLT2,Canada,26-07-2024,True,5,Best choice,B0BN723RDK,,
1847,B0BN72MLT2,United States,05-04-2024,True,5,Perfect,B0BN72NSBB,,
1848,B0BN72MLT2,United States,20-03-2023,True,5,Great phone & great seller!,B0BN72NSBB,,
1849,B0BN72MLT2,United States,14-01-2023,True,5,Great phone,B0BN72NSBB,,
1850,B0BN72MLT2,United States,03-06-2023,True,5,IPHONE 14,B0BN72NSBB,,
